,originalSkill,esco_label,esco_prob,esco_uri
3807,Vendas orientada a Dados,pedorthics,0.44458138942718506,http://data.europa.eu/esco/skill/92b3842f-5b25-48a3-9ff4-b78a7cb55b4e
3808,Site Reliability Engineering,conduct engineering site audits,0.5151452422142029,http://data.europa.eu/esco/skill/09473fea-69ea-40dc-9ff4-bbaaff10840e
3809,Version Control,manage project changes,0.5339460372924805,http://data.europa.eu/esco/skill/4df7a57a-9405-4995-8e02-4ca404832247
3810,Data queries,SQL,0.6735386848449707,http://data.europa.eu/esco/skill/598de5b0-5b58-4ea7-8058-a4bc4d18c742
3811,Product Liability,product usage risks analysis,0.627937912940979,http://data.europa.eu/esco/skill/4913d0c0-133a-4c46-aac3-f5d4989a982e
3812,Disaster Recovery,manage disaster recovery plans,0.8228232860565186,http://data.europa.eu/esco/skill/64852ade-6ae1-4760-ba4a-976bf07ca255
3813,For Loop,Python (computer programming),0.39043503999710083,http://data.europa.eu/esco/skill/ccd0a1d9-afda-43d9-b901-96344886e14d
3814,AnÃ¡lisis e identificaciÃ³n de riesgos,Spanish,0.494070440530777,http://data.europa.eu/esco/skill/14ee9f76-3524-43d5-8a1a-5ba8283f8bd7
3815,Policy Analysis,policy analysis,1.0000001192092896,http://data.europa.eu/esco/skill/c5449667-9b40-4114-8d74-f51177669984
3816,Security Design,develop security concepts,0.7202709913253784,http://data.europa.eu/esco/skill/9da7bfb1-9e1a-46de-8374-dac1a7cfa86c
3817,Flash loans,mortgage loans,0.6667512059211731,http://data.europa.eu/esco/skill/a727b46f-880a-4acb-9138-b7531b9d4121
3818,Multi-Level Governance,implement corporate governance,0.581263542175293,http://data.europa.eu/esco/skill/f2c63b7a-ed6c-4890-9f8c-7685d172624c
3819,encadenamiento de tareas,interpret tarot cards,0.4777299463748932,http://data.europa.eu/esco/skill/35131388-a292-45f7-9915-4ec898c6fb60
3820,Computational Biology,molecular biology,0.7144412398338318,http://data.europa.eu/esco/skill/8f2a4d74-b16f-4023-8fc1-b8dc8b21ffb9
3821,anchoring,assist anchoring operations,0.7340646982192993,http://data.europa.eu/esco/skill/74e0053d-7fb0-43da-99dc-6bae87143ff7
3822,Geological Methods,provide information on geological characteristics,0.6932175755500793,http://data.europa.eu/esco/skill/e02faa7a-9277-4340-aeda-e35bf138320e
3823,Proofreading,proofread text,0.8824712038040161,http://data.europa.eu/esco/skill/637ca2e2-0624-48b1-be6e-9ff4580344ac
3824,Managing Accounts Receivable and Accounts Payable with Blockchain,manage accounts,0.5960367918014526,http://data.europa.eu/esco/skill/e2e15494-65b9-4af5-8b86-53fb51e7e022
3825,Metodologia do ICP,pharmacognosy,0.3822987675666809,http://data.europa.eu/esco/skill/82a63a4a-b43b-420c-aa5f-92e6a85368fb
3826,Illustration,interpret illustration needs,0.7019511461257935,http://data.europa.eu/esco/skill/46fd4c46-6802-4cce-95df-cdc25a3ae59d
3827,Agroforestry,agroforestry,1.0,http://data.europa.eu/esco/skill/8034a1ea-5ee0-4a84-8fd3-16411c8d86fb
3828,Process State,process data,0.6804548501968384,http://data.europa.eu/esco/skill/f2d57f41-43b4-4f5b-8100-3df5c21eda50
3829,Teste de Usabilidade,usability engineering,0.49250614643096924,http://data.europa.eu/esco/skill/95ee5e38-5c1e-4cd2-a21d-6921390025a9
3830,knowledge of value-driven health care perspectives,make an informed use of the health-care system,0.5488673448562622,http://data.europa.eu/esco/skill/88b0c49e-7c2e-4ccc-aca3-fbd4bbc2081c
3831,spacecraft simulation,perform scientific experiments in space,0.528931736946106,http://data.europa.eu/esco/skill/c902a799-6b8a-4dca-87dd-be0b9b0c9c7c
3832,Describe core data concept,define database physical structure,0.4955866038799286,http://data.europa.eu/esco/skill/022dc430-872a-473a-9cf4-fed4895e58ad
3833,Scrum Software Development,Agile development,0.7798073291778564,http://data.europa.eu/esco/skill/dba46f87-0831-49cd-a1c7-340a653c0221
3834,Thread (Computing),use threading techniques,0.7357386946678162,http://data.europa.eu/esco/skill/7e10cbc9-d279-4e98-b5c7-c82fc3ca31fb
3835,E-Commerce Strategy,e-commerce systems,0.8148215413093567,http://data.europa.eu/esco/skill/b1272de4-1f5f-408b-8b26-061f2550fc72
3836,Estimation,estimate damage,0.6137968897819519,http://data.europa.eu/esco/skill/c6543651-d743-4e12-be72-c81d1eaf4541
3837,Public Health,public health,1.0,http://data.europa.eu/esco/skill/9570e84e-6699-4c9f-9a12-7bc82d53a231
3838,Private Equity,public finance,0.6215822696685791,http://data.europa.eu/esco/skill/387ee646-0aaa-4161-ab3b-cde87ec09fdf
3839,Competitiveness,develop competitive strategies in sport,0.6347426176071167,http://data.europa.eu/esco/skill/50558ad6-028f-4a08-95a4-2419b285cb65
3840,TeorÃ\xada de cambio,Latin,0.44319412112236023,http://data.europa.eu/esco/skill/96e70743-6a84-4fee-b226-fe10cddb266e
3841,health coaching,health education,0.6826196908950806,http://data.europa.eu/esco/skill/99c90174-eb03-4221-b1b6-1ad8b7035e15
3842,Preprocess Data,prepress processes,0.593321681022644,http://data.europa.eu/esco/skill/8e00884b-7a60-4ca2-a099-88a8e8cac87d
3843,External service integration,SQL Server Integration Services,0.6466578245162964,http://data.europa.eu/esco/skill/6f7512ab-d46d-402a-8c30-a8878d7c1f88
3844,oral presentations,conduct public presentations,0.737168550491333,http://data.europa.eu/esco/skill/fd446407-b08e-49da-b8e3-7e7c79618c3f
3845,Performance Appraisal,assess the work during the performance,0.7105227708816528,http://data.europa.eu/esco/skill/57944e78-56c1-4272-b008-c63b0cc9e500
3846,Audio Recording,plan audiovisual recording,0.7882604598999023,http://data.europa.eu/esco/skill/e07a0fbf-7ffe-47d0-9636-e25cbb5fd475
3847,à¤®à¥\x82à¤²à¥\x8dà¤¯ à¤ªà¥\x8dà¤°à¤¸à¥\x8dà¤¤à¤¾à¤µ à¤µà¤¿à¤¶à¥\x8dà¤²à¥\x87à¤·à¤£,economics,0.3173084855079651,http://data.europa.eu/esco/skill/88af9294-b697-4687-ae19-aefbb6234dfa
3848,GCP ACE Certification,monitor airworthiness certifications,0.44471481442451477,http://data.europa.eu/esco/skill/de8a922b-f688-498a-8198-6e530d65f882
3849,Reconhecer as caracterÃ\xadsticas da arena polÃ\xadtica organizacional,organisational structure,0.3869899809360504,http://data.europa.eu/esco/skill/c4272323-cce6-4535-ac71-4f6841f4f89a
3850,Ø¯Ø±Ø§Ø³Ø© Ø§Ù\x84Ø\xadØ§Ù\x84Ø©,Danish,0.4694037139415741,http://data.europa.eu/esco/skill/273a28d6-1bd3-4d13-a906-3d75c1cfdfc1
3851,Fashion Avatar Creation,design wearing apparel,0.652103066444397,http://data.europa.eu/esco/skill/d65e43ec-236d-4774-9ee6-f7f88e715bc4
3852,Ø³Ù\x84Ø§Ù\x85Ø© Ø§Ù\x84Ø¨Ù\x8aØ§Ù\x86Ø§Øª,Danish,0.49738141894340515,http://data.europa.eu/esco/skill/273a28d6-1bd3-4d13-a906-3d75c1cfdfc1
3853,Denial-Of-Service Attack (DOS),cyber attack counter-measures,0.47614163160324097,http://data.europa.eu/esco/skill/5898d99a-62a4-4e10-a2e3-0d815ce44248
3854,watson,business intelligence,0.4514155387878418,http://data.europa.eu/esco/skill/143769cb-b61e-47d8-a61e-eedfbec1016c
3855,Apprentissage des langues,write French,0.45377886295318604,http://data.europa.eu/esco/skill/5dfc81aa-c395-4e88-a0e0-a2fbb681ecc0
3856,Cloud Platforms,cloud technologies,0.7281334400177002,http://data.europa.eu/esco/skill/bd14968e-e409-45af-b362-3495ed7b10e0
3857,Health Policy Analysis,implement policy in healthcare practices,0.7449232935905457,http://data.europa.eu/esco/skill/1979dafb-85ce-45da-acfe-d55353930755
3858,Textures,combination of textures,0.7866773009300232,http://data.europa.eu/esco/skill/9e8377c5-ff35-4dd1-a7e4-f50bc7e6f39e
3859,Financial Crisis,crisis intervention,0.6662824153900146,http://data.europa.eu/esco/skill/8e261d1c-12c0-498e-bfc2-ec0c16496c68
3860,Ð¡Ð¸Ñ\x81Ñ\x82ÐµÐ¼Ð° Ð´Ð¾Ð¼ÐµÐ½Ð½Ñ\x8bÑ\x85 Ð¸Ð¼ÐµÐ½,write Chinese,0.3095203936100006,http://data.europa.eu/esco/skill/b5ff2ded-a91d-468b-afed-f9737f929e86
3861,product pricing,price product,0.8867872953414917,http://data.europa.eu/esco/skill/2fb2d647-05c1-4e6f-9d4f-62e813db2954
3862,Ø¥Ø¯Ø§Ø±Ø© Ø§Ù\x84Ù\x88Ù\x82Øª,Latin,0.3940116763114929,http://data.europa.eu/esco/skill/96e70743-6a84-4fee-b226-fe10cddb266e
3863,animations,develop animations,0.8472434878349304,http://data.europa.eu/esco/skill/eee58e6d-4587-42f0-b9a0-fe055cfe2044
3864,Business Culture Development,advise on organisational culture,0.6892234683036804,http://data.europa.eu/esco/skill/d2dc31f1-720c-4757-bc1b-9e563d264dcf
3865,Mapping,collect mapping data,0.6988283395767212,http://data.europa.eu/esco/skill/2b834a98-14ff-47e1-8aef-cf8ffae912fa
3866,Comportamento do consumidor,interact verbally in Spanish,0.43006134033203125,http://data.europa.eu/esco/skill/0f58a178-1382-4df2-95e8-2b3f90e80e24
3867,Statistical Classification,develop classification systems,0.7160624265670776,http://data.europa.eu/esco/skill/49812c2d-3a36-4be8-bd41-8c0be3db7c6d
3868,Refine research instruments,research equipment needs,0.5616520643234253,http://data.europa.eu/esco/skill/8dee09d8-07da-493a-a171-d2d7737498ff
3869,Kariyer GeliÅ\x9fimi,Croatian,0.45784538984298706,http://data.europa.eu/esco/skill/6bc58e91-1827-4dc7-a9cf-2311edcba0ec
3870,Simulation,run simulations,0.6673846244812012,http://data.europa.eu/esco/skill/a432ffcd-b58d-4417-836c-ea3282b626ca
3871,Criatividade,psychosociology,0.4052623510360718,http://data.europa.eu/esco/skill/ab10ec2c-8605-4cfe-a58b-fec1114a5584
3872,interpretability vs explainability,interpret mathematical information,0.4855070412158966,http://data.europa.eu/esco/skill/6fc6f757-6baa-49fe-9a82-6ba6a52f2e13
3873,Reinforcement Learning,machine learning,0.6364001035690308,http://data.europa.eu/esco/skill/3a2d5b45-56e4-4f5a-a55a-4a4a65afdc43
3874,Utilizar Git en repositorios locales,manage software localisation,0.4705691635608673,http://data.europa.eu/esco/skill/bf298db2-b90e-4739-85ca-9c3003103fab
3875,Habilidad de pensar espacialmente y de resolver algunos problemas de anÃ¡lisis espacial,solve problems,0.4366755783557892,http://data.europa.eu/esco/skill/adc6dc11-3376-467b-96c5-9b0a21edc869
3876,Programming Language Concepts,computer programming,0.6668625473976135,http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97
3877,Reti neurali artificiali di tipo shallow e deep,artificial neural networks,0.4263803958892822,http://data.europa.eu/esco/skill/5608d5a0-6d5e-43b7-be37-616501729bb4
3878,Gardening for beginners,use gardening equipment,0.7348252534866333,http://data.europa.eu/esco/skill/8a1942a8-bebd-4cc5-bdff-fe215aaa3de5
3879,Execution,execute working instructions,0.6088906526565552,http://data.europa.eu/esco/skill/e3211ab2-18b5-49b4-90de-d395f3be2378
3880,leyes de Kirchhoff,Latin,0.34378787875175476,http://data.europa.eu/esco/skill/96e70743-6a84-4fee-b226-fe10cddb266e
3881,Files (Python),Python (computer programming),0.6300510168075562,http://data.europa.eu/esco/skill/ccd0a1d9-afda-43d9-b901-96344886e14d
3882,Web Scraping,conduct web searches,0.549181342124939,http://data.europa.eu/esco/skill/ba93b71b-c433-4a01-8246-ed2daa85a9a2
3883,programaÃ§Ã£o em R,CAE software,0.3670679032802582,http://data.europa.eu/esco/skill/82313e12-9d39-47d1-b7c9-78bbd6bb50e2
3884,MEMS hardware,design hardware,0.6276737451553345,http://data.europa.eu/esco/skill/bee296bc-48f7-4df6-bd2c-8616c8a6c8de
3885,"""NewtonS Method""",apply scientific methods,0.49333587288856506,http://data.europa.eu/esco/skill/7a34b3d9-bd3b-4f4e-a0f6-f97439901cb7
3886,JSX,JSSS,0.6451382637023926,http://data.europa.eu/esco/skill/8785ccda-6f9f-4cf3-9033-fda10653d0be
3887,Language,English,0.7880603075027466,http://data.europa.eu/esco/skill/6d3edede-8951-4621-a835-e04323300fa0
3888,Ø§Ù\x84Ø¥ØºÙ\x84Ø§Ù\x82,Danish,0.5138070583343506,http://data.europa.eu/esco/skill/273a28d6-1bd3-4d13-a906-3d75c1cfdfc1
3889,Computer Vision,computer vision,1.0,http://data.europa.eu/esco/skill/7b0d5000-00da-4864-b776-6de49a87a669
3890,Uncertainty Analysis,cope with uncertainty,0.6945755481719971,http://data.europa.eu/esco/skill/5cd1930c-278d-4929-b413-27352f5b3687
3891,disease,communicable diseases,0.6934638619422913,http://data.europa.eu/esco/skill/7032c696-4cd3-41f7-84ae-1d9c5c18baaa
3892,Higher-Order Function,use functional programming,0.3172367215156555,http://data.europa.eu/esco/skill/d31fab87-2a7d-485c-b699-2901ca294b15
3893,Ø§Ù\x84Ø§Ù\x82ØªØµØ§Ø¯ Ø§Ù\x84Ø¥Ø¯Ø§Ø±Ù\x8a,Danish,0.46762096881866455,http://data.europa.eu/esco/skill/273a28d6-1bd3-4d13-a906-3d75c1cfdfc1
3894,NegociaÃ§Ã£o,Portuguese,0.41580408811569214,http://data.europa.eu/esco/skill/584c13e8-fd06-4ca3-a45b-cca5b2f147a7
3895,ØªÙ\x86Ø³Ù\x8aÙ\x82 Ø§Ù\x84Ù\x86ØµÙ\x88Øµ,Latin,0.4663892090320587,http://data.europa.eu/esco/skill/96e70743-6a84-4fee-b226-fe10cddb266e
3896,Apache Impala,Apache Tomcat,0.392009973526001,http://data.europa.eu/esco/skill/0fb753a1-2ef2-4429-84d2-ecb2b24daf7a
3897,Measuring Success,measure effectiveness of the service provided,0.5604226589202881,http://data.europa.eu/esco/skill/398304c5-6073-4968-afc7-394fbd837d74
3898,child mortality,child protection,0.517204761505127,http://data.europa.eu/esco/skill/f2d63656-169c-4110-99fe-33914f902466
3899,Comercio electrÃ³nico,Edmodo,0.5392376184463501,http://data.europa.eu/esco/skill/17702c40-e963-4593-847e-a332b1c9357e
3900,Augmentation,tend auger-press,0.4925232529640198,http://data.europa.eu/esco/skill/d2899449-4b05-47cd-bc33-4f16dcd00290
3901,Designing Test Benches,operate testbeds,0.5468937158584595,http://data.europa.eu/esco/skill/8a0ea479-e98f-4f8d-bf13-edd6bdd4331e
3902,Customer Outreach,assist customers,0.6940385103225708,http://data.europa.eu/esco/skill/61970f8b-099c-4e7e-82e0-9ccdced0baf3
3903,Ã\x89thique des donnÃ©es,write French,0.3393149971961975,http://data.europa.eu/esco/skill/5dfc81aa-c395-4e88-a0e0-a2fbb681ecc0
3904,goal setting,analyse goal progress,0.6105798482894897,http://data.europa.eu/esco/skill/dbfb9dda-48d9-4a10-9821-3237f868071b
3905,Kundensupport,Sakai,0.43975669145584106,http://data.europa.eu/esco/skill/a9622bbb-3a6f-4819-a3fe-cd6a447a78e9
3906,Support Client,provide support to veterinary clients,0.64402174949646,http://data.europa.eu/esco/skill/4d8c02e6-f8d0-4538-84e1-f06abee8267b
3907,Channel and Direct-to-Consumer Pricing,channel marketing,0.6451550722122192,http://data.europa.eu/esco/skill/9af252ce-bf4d-411b-8daa-beb91df4257d
3908,TSO,Taleo,0.4981396496295929,http://data.europa.eu/esco/skill/d87fe0be-9055-4a76-a444-e98b5bfad9d8
3909,Trauma diagnostics,assess nature of injury in emergency,0.649497389793396,http://data.europa.eu/esco/skill/b6d7afec-bee3-46e8-8651-c6b1f38d435d
3910,Energy Yield Simulations,perform energy simulations,0.7995909452438354,http://data.europa.eu/esco/skill/ffa1d58b-ba09-49bd-a982-e743b2237006
3911,Gap assessment,identify skills gaps,0.6484209299087524,http://data.europa.eu/esco/skill/c434afc6-7465-4772-84d1-0e4d556e5416
3912,diagnÃ³stico de problemas,solve problems,0.5416653156280518,http://data.europa.eu/esco/skill/adc6dc11-3376-467b-96c5-9b0a21edc869
3913,Provisioning,solution deployment,0.463051438331604,http://data.europa.eu/esco/skill/1d86f05e-e9cc-40ce-99d8-2b21cc71b16b
3914,Ø§Ù\x84ØªØ¹Ø±Ù\x81 Ø¹Ù\x84Ù\x89 Ø®ØµØ§Ø¦Øµ Ù\x88Ù\x85Ø¹Ø§Ù\x8aÙ\x8aØ± Ø§Ù\x84Ø¬Ù\x88Ø¯Ø© Ø§Ù\x84ØªÙ\x8a ØªØ³ØªØ®Ø¯Ù\x85Ù\x87Ø§ Ø§Ù\x84Ù\x85Ø¹Ø§Ù\x8aÙ\x8aØ± Ø§Ù\x84Ù\x85Ø\xadØ§Ø³Ø¨Ù\x8aØ©,write Danish,0.4018901586532593,http://data.europa.eu/esco/skill/42b7c03a-3ed5-4dc1-adc0-ff1fb8d4d697
3915,Intelligent Design,design thinking,0.6330753564834595,http://data.europa.eu/esco/skill/df64a7cc-2e96-4304-95d3-56fe0ac2dd39
3916,Embedded Systems Engineering,embedded systems,0.8578494787216187,http://data.europa.eu/esco/skill/2180bd8c-86de-4889-8165-adac902eee9d
3917,Choose the best Microsoft Azure IoT service for a given business scenario,optimise choice of ICT solution,0.44779708981513977,http://data.europa.eu/esco/skill/3cfa46e9-b7da-44ac-b09e-9596dffe0425
3918,Avaliar o nÃ\xadvel de suas habilidades comportamentais,implement fundamentals of nursing,0.3781399130821228,http://data.europa.eu/esco/skill/516e324b-03fc-4d3b-9986-e46e9834cd43
3919,ICMA Principles and Guidelines,carry out de-icing activities,0.4181798994541168,http://data.europa.eu/esco/skill/1ea17ca5-3550-408c-8500-7d18dfffee93
3920,Visual Studio Code,Visual Studio .NET,0.842422604560852,http://data.europa.eu/esco/skill/13bdd41a-2a18-441f-96db-41252c519413
3921,Rocket engines classification,types of vehicle engines,0.6338986754417419,http://data.europa.eu/esco/skill/8a5d67b6-4abf-4fae-bedf-78c8882d7d47
3922,determinants of health,health psychology,0.5879772901535034,http://data.europa.eu/esco/skill/7aff2d0c-790a-47e2-a1c3-206eb0fc74d9
3923,Parallel Algorithm,algorithms,0.6331767439842224,http://data.europa.eu/esco/skill/54924a2c-daca-40d3-9716-4b38ceb04f38
3924,Cuestionamiento,Edmodo,0.4603574872016907,http://data.europa.eu/esco/skill/17702c40-e963-4593-847e-a332b1c9357e
3925,Biomarkers,biomarkers,1.0000001192092896,http://data.europa.eu/esco/skill/f0ee650c-b2e3-436b-a364-31c95d4626e4
3926,Sistema de nombres de dominio,domotic systems,0.4396670460700989,http://data.europa.eu/esco/skill/d81b58ba-52e4-45fa-9f7c-f59b87fa6041
3927,Constant function Automated Market Makers,ensure price competitiveness,0.47679832577705383,http://data.europa.eu/esco/skill/855dceb9-78cf-448b-8113-33f59f281117
3928,Aruba,Portuguese,0.4507707953453064,http://data.europa.eu/esco/skill/584c13e8-fd06-4ca3-a45b-cca5b2f147a7
3929,Trading,trade securities,0.7031040191650391,http://data.europa.eu/esco/skill/c4b5eec1-2da9-4353-acd4-fbbf929123e2
3930,Django (Web Framework),software frameworks,0.4530920386314392,http://data.europa.eu/esco/skill/24c200e5-be20-4370-a137-ab53797f3a17
3931,Fundamentos de stakeholders,engage with stakeholders,0.7221806049346924,http://data.europa.eu/esco/skill/99c4c69a-025c-464f-adda-874c7f107a31
3932,Investor,securities,0.6958351135253906,http://data.europa.eu/esco/skill/749ce4c2-4dfd-461a-a8f3-0f6914814d3e
3933,Retrieve fundamenta Python concepts,Python (computer programming),0.41781413555145264,http://data.europa.eu/esco/skill/ccd0a1d9-afda-43d9-b901-96344886e14d
3934,Email marketing strategy,execute email marketing,0.7570765614509583,http://data.europa.eu/esco/skill/36931cb7-ca3f-4be1-8428-f38eefc8e1ed
3935,Cybersecurity Governance,cyber security,0.6582781076431274,http://data.europa.eu/esco/skill/8088750d-8388-4170-a76f-48354c469c44
3936,Estimation of models where endogeneity is present with R,forecast economic trends,0.3804643750190735,http://data.europa.eu/esco/skill/f2a34d6b-131a-4b8f-a110-898b9c91d18f
3937,ComunicaciÃ³n efectiva,philanthropy,0.39306366443634033,http://data.europa.eu/esco/skill/9c652a9b-a773-4afa-becf-1186f9861fb9
3938,Descriptive Statistics,statistics,0.7396030426025391,http://data.europa.eu/esco/skill/7ee4c2ea-b349-4bd2-81a3-ec31475d4833
3939,Modelos EstatÃ\xadsticos,model sets,0.445611834526062,http://data.europa.eu/esco/skill/df7bcc54-304d-4356-a6b6-73b854355858
3940,Pro Tools,machine tools,0.7182552814483643,http://data.europa.eu/esco/skill/f5084a43-42c9-4bbb-b47c-b3029cf8381d
3941,JavaScript with ES6 Specification,JavaScript,0.5367333889007568,http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7
3942,Accounting Analytics,accounting,0.7798444032669067,http://data.europa.eu/esco/skill/ecc18804-a466-40d9-98b4-fba5cd67dd4b
3943,Manejar ramas en repositorios locales y remotos,manage software localisation,0.39503616094589233,http://data.europa.eu/esco/skill/bf298db2-b90e-4739-85ca-9c3003103fab
